dataset,n_donors,trial,cell_type,n_cells,k_max,n_genes,dp_variant,prefactor,clip_value,delta,epsilon,delta_F,sigma
aida,5d,1,mucosal_invariant_T_cell,86,26,391,v2,1.0,3.0,1e-05,100000,1524.9,0.07387843544946958
aida,5d,1,mucosal_invariant_T_cell,86,26,391,v2,1.0,3.0,1e-05,1000000,1524.9,0.007387843544946958
aida,5d,1,mucosal_invariant_T_cell,86,26,391,v2,1.0,3.0,1e-05,10000000,1524.9,0.0007387843544946958
aida,5d,1,mucosal_invariant_T_cell,86,26,391,v2,1.0,3.0,1e-05,100000000,1524.9,7.387843544946959e-05
aida,5d,1,mucosal_invariant_T_cell,86,26,391,v2,1.0,3.0,1e-05,1000000000,1524.9,7.387843544946958e-06
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,1,10242.268656716418,49621.79708907793
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,10,10242.268656716418,4962.179708907794
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,100,10242.268656716418,496.2179708907793
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,1000,10242.268656716418,49.62179708907793
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,10000,10242.268656716418,4.962179708907793
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,100000,10242.268656716418,0.49621797089077935
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,1000000,10242.268656716418,0.049621797089077935
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,10000000,10242.268656716418,0.004962179708907793
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,100000000,10242.268656716418,0.0004962179708907793
aida,5d,1,naive_B_cell,121,54,353,v1,4.0,3.0,1e-05,1000000000,10242.268656716418,4.9621797089077934e-05
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,1,2560.5671641791046,12405.449272269483
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,10,2560.5671641791046,1240.5449272269484
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,100,2560.5671641791046,124.05449272269483
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,1000,2560.5671641791046,12.405449272269482
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,10000,2560.5671641791046,1.2405449272269482
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,100000,2560.5671641791046,0.12405449272269484
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,1000000,2560.5671641791046,0.012405449272269484
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,10000000,2560.5671641791046,0.0012405449272269483
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,100000000,2560.5671641791046,0.00012405449272269483
aida,5d,1,naive_B_cell,121,54,353,v2,1.0,3.0,1e-05,1000000000,2560.5671641791046,1.2405449272269483e-05
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,1,5521.65237020316,26751.33046143779
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,10,5521.65237020316,2675.1330461437788
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,100,5521.65237020316,267.5133046143779
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,1000,5521.65237020316,26.75133046143779
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,10000,5521.65237020316,2.675133046143779
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,100000,5521.65237020316,0.2675133046143779
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,1000000,5521.65237020316,0.026751330461437788
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,10000000,5521.65237020316,0.002675133046143779
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,100000000,5521.65237020316,0.00026751330461437787
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v1,4.0,3.0,1e-05,1000000000,5521.65237020316,2.6751330461437788e-05
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,1,1380.41309255079,6687.832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,10,1380.41309255079,668.7832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,100,1380.41309255079,66.87832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,1000,1380.41309255079,6.687832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,10000,1380.41309255079,0.6687832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,100000,1380.41309255079,0.06687832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,1000000,1380.41309255079,0.006687832615359447
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,10000000,1380.41309255079,0.0006687832615359448
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,100000000,1380.41309255079,6.687832615359447e-05
aida,5d,1,naive_thymus-derived_CD4-positive__alpha-beta_T_cell,656,213,319,v2,1.0,3.0,1e-05,1000000000,1380.41309255079,6.687832615359447e-06
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,1,34440.101694915254,166855.5859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,10,34440.101694915254,16685.558593619022
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,100,34440.101694915254,1668.555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,1000,34440.101694915254,166.8555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,10000,34440.101694915254,16.68555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,100000,34440.101694915254,1.668555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,1000000,34440.101694915254,0.1668555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,10000000,34440.101694915254,0.01668555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,100000000,34440.101694915254,0.0016685558593619021
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v1,4.0,3.0,1e-05,1000000000,34440.101694915254,0.0001668555859361902
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,1,8610.025423728814,41713.89648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,10,8610.025423728814,4171.3896484047555
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,100,8610.025423728814,417.1389648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,1000,8610.025423728814,41.71389648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,10000,8610.025423728814,4.171389648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,100000,8610.025423728814,0.4171389648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,1000000,8610.025423728814,0.04171389648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,10000000,8610.025423728814,0.004171389648404755
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,100000000,8610.025423728814,0.00041713896484047553
aida,5d,1,naive_thymus-derived_CD8-positive__alpha-beta_T_cell,451,333,339,v2,1.0,3.0,1e-05,1000000000,8610.025423728814,4.171389648404755e-05
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,1,11215.384615384615,54336.3544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,10,11215.384615384615,5433.63544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,100,11215.384615384615,543.363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,1000,11215.384615384615,54.3363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,10000,11215.384615384615,5.43363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,100000,11215.384615384615,0.543363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,1000000,11215.384615384615,0.0543363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,10000000,11215.384615384615,0.00543363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,100000000,11215.384615384615,0.000543363544067589
aida,5d,1,natural_killer_cell,66,27,450,v1,4.0,3.0,1e-05,1000000000,11215.384615384615,5.43363544067589e-05
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,1,2803.846153846154,13584.088601689726
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,10,2803.846153846154,1358.4088601689725
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,100,2803.846153846154,135.84088601689726
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,1000,2803.846153846154,13.584088601689725
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,10000,2803.846153846154,1.3584088601689726
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,100000,2803.846153846154,0.13584088601689726
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,1000000,2803.846153846154,0.013584088601689725
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,10000000,2803.846153846154,0.0013584088601689725
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,100000000,2803.846153846154,0.00013584088601689725
aida,5d,1,natural_killer_cell,66,27,450,v2,1.0,3.0,1e-05,1000000000,2803.846153846154,1.3584088601689725e-05
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,1,16200.0,78485.8452542073
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,10,16200.0,7848.584525420731
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,100,16200.0,784.8584525420731
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,1000,16200.0,78.4858452542073
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,10000,16200.0,7.848584525420731
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,100000,16200.0,0.7848584525420731
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,1000000,16200.0,0.0784858452542073
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,10000000,16200.0,0.00784858452542073
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,100000000,16200.0,0.0007848584525420731
aida,5d,1,plasma_cell,6,4,225,v1,4.0,3.0,1e-05,1000000000,16200.0,7.84858452542073e-05
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,1,4050.0,19621.461313551827
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,10,4050.0,1962.1461313551827
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,100,4050.0,196.21461313551828
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,1000,4050.0,19.621461313551826
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,10000,4050.0,1.9621461313551827
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,100000,4050.0,0.19621461313551827
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,1000000,4050.0,0.019621461313551827
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,10000000,4050.0,0.0019621461313551825
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,100000000,4050.0,0.00019621461313551827
aida,5d,1,plasma_cell,6,4,225,v2,1.0,3.0,1e-05,1000000000,4050.0,1.9621461313551826e-05
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,1,35973.0,174282.17971170365
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,10,35973.0,17428.217971170365
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,100,35973.0,1742.8217971170366
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,1000,35973.0,174.28217971170363
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,10000,35973.0,17.428217971170366
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,100000,35973.0,1.7428217971170366
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,1000000,35973.0,0.17428217971170365
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,10000000,35973.0,0.017428217971170366
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,100000000,35973.0,0.0017428217971170365
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v1,4.0,3.0,1e-05,1000000000,35973.0,0.00017428217971170366
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,1,8993.25,43570.54492792591
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,10,8993.25,4357.054492792591
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,100,8993.25,435.70544927925914
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,1000,8993.25,43.57054492792591
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,10000,8993.25,4.357054492792591
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,100000,8993.25,0.43570544927925914
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,1000000,8993.25,0.04357054492792591
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,10000000,8993.25,0.004357054492792591
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,100000000,8993.25,0.00043570544927925913
aida,5d,1,plasmacytoid_dendritic_cell,22,14,571,v2,1.0,3.0,1e-05,1000000000,8993.25,4.3570544927925914e-05
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,1,17165.38775510204,83162.96093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,10,17165.38775510204,8316.296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,100,17165.38775510204,831.6296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,1000,17165.38775510204,83.16296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,10000,17165.38775510204,8.316296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,100000,17165.38775510204,0.8316296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,1000000,17165.38775510204,0.08316296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,10000000,17165.38775510204,0.008316296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,100000000,17165.38775510204,0.0008316296093058048
aida,5d,1,platelet,108,59,396,v1,4.0,3.0,1e-05,1000000000,17165.38775510204,8.316296093058048e-05
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,1,4291.34693877551,20790.74023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,10,4291.34693877551,2079.074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,100,4291.34693877551,207.9074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,1000,4291.34693877551,20.79074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,10000,4291.34693877551,2.079074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,100000,4291.34693877551,0.2079074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,1000000,4291.34693877551,0.02079074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,10000000,4291.34693877551,0.002079074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,100000000,4291.34693877551,0.0002079074023264512
aida,5d,1,platelet,108,59,396,v2,1.0,3.0,1e-05,1000000000,4291.34693877551,2.079074023264512e-05
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,1,4812.872727272727,23317.43111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,10,4812.872727272727,2331.743111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,100,4812.872727272727,233.1743111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,1000,4812.872727272727,23.31743111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,10000,4812.872727272727,2.331743111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,100000,4812.872727272727,0.23317431117340862
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,1000000,4812.872727272727,0.02331743111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,10000000,4812.872727272727,0.0023317431117340862
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,100000000,4812.872727272727,0.0002331743111734086
aida,5d,1,regulatory_T_cell,74,19,387,v1,4.0,3.0,1e-05,1000000000,4812.872727272727,2.331743111734086e-05
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,1,1203.2181818181818,5829.357779335215
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,10,1203.2181818181818,582.9357779335215
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,100,1203.2181818181818,58.29357779335215
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,1000,1203.2181818181818,5.829357779335215
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,10000,1203.2181818181818,0.5829357779335215
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,100000,1203.2181818181818,0.058293577793352154
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,1000000,1203.2181818181818,0.005829357779335215
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,10000000,1203.2181818181818,0.0005829357779335216
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,100000000,1203.2181818181818,5.829357779335215e-05
aida,5d,1,regulatory_T_cell,74,19,387,v2,1.0,3.0,1e-05,1000000000,1203.2181818181818,5.829357779335215e-06
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,1,36509.142857142855,176879.68744749765
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,10,36509.142857142855,17687.968744749764
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,100,36509.142857142855,1768.7968744749764
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,1000,36509.142857142855,176.87968744749764
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,10000,36509.142857142855,17.687968744749764
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,100000,36509.142857142855,1.7687968744749765
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,1000000,36509.142857142855,0.17687968744749766
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,10000000,36509.142857142855,0.017687968744749764
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,100000000,36509.142857142855,0.0017687968744749766
aida,5d,2,B_cell,90,62,458,v1,4.0,3.0,1e-05,1000000000,36509.142857142855,0.00017687968744749765
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,1,9127.285714285714,44219.92186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,10,9127.285714285714,4421.992186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,100,9127.285714285714,442.1992186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,1000,9127.285714285714,44.21992186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,10000,9127.285714285714,4.421992186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,100000,9127.285714285714,0.4421992186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,1000000,9127.285714285714,0.044219921861874414
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,10000000,9127.285714285714,0.004421992186187441
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,100000000,9127.285714285714,0.00044219921861874415
aida,5d,2,B_cell,90,62,458,v2,1.0,3.0,1e-05,1000000000,9127.285714285714,4.421992186187441e-05
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,1,10608.0,51393.69422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,10,10608.0,5139.369422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,100,10608.0,513.9369422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,1000,10608.0,51.39369422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,10000,10608.0,5.1393694225717965
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,100000,10608.0,0.5139369422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,1000000,10608.0,0.05139369422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,10000000,10608.0,0.0051393694225717965
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,100000000,10608.0,0.0005139369422571797
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v1,4.0,3.0,1e-05,1000000000,10608.0,5.139369422571797e-05
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,1,2652.0,12848.423556429492
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,10,2652.0,1284.8423556429493
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,100,2652.0,128.48423556429492
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,1000,2652.0,12.848423556429493
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,10000,2652.0,1.2848423556429491
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,100000,2652.0,0.12848423556429492
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,1000000,2652.0,0.012848423556429492
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,10000000,2652.0,0.0012848423556429491
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,100000000,2652.0,0.00012848423556429493
aida,5d,2,CD14-low__CD16-positive_monocyte,430,136,637,v2,1.0,3.0,1e-05,1000000000,2652.0,1.2848423556429492e-05
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,1,7095.0,34373.89333818523
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,10,7095.0,3437.3893338185235
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,100,7095.0,343.73893338185235
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,1000,7095.0,34.37389333818523
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,10000,7095.0,3.4373893338185235
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,100000,7095.0,0.34373893338185235
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,1000000,7095.0,0.03437389333818523
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,10000000,7095.0,0.0034373893338185235
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,100000000,7095.0,0.00034373893338185234
aida,5d,2,CD14-positive_monocyte,1829,473,565,v1,4.0,3.0,1e-05,1000000000,7095.0,3.437389333818523e-05
aida,5d,2,CD14-positive_monocyte,1829,473,565,v2,1.0,3.0,1e-05,1,1773.75,8593.473334546308
aida,5d,2,CD14-positive_monocyte,1829,473,565,v2,1.0,3.0,1e-05,10,1773.75,859.3473334546309
aida,5d,2,CD14-positive_monocyte,1829,473,565,v2,1.0,3.0,1e-05,100,1773.75,85.93473334546309
aida,5d,2,CD14-positive_monocyte,1829,473,565,v2,1.0,3.0,1e-05,1000,1773.75,8.593473334546308
